pair_address,pair_name,liquidity,tokens_0_name,tokens_0_address,tokens_1_name,tokens_1_address
0xf68205ef469f3f23183b6f30979756f0e0cf48c2,FM-USDT,1.08,FM,0x03943c3ef00d92e130185cebc0bcc435def2cc94,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x942db02878305c376da9e2d2c1d4d7ae721882e8,USDC-CLOUT,1.08,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CLOUT,0x3a4f7347ee0bc673aa2b5926d8c89875ee5731ab
0x3bb923e57f2b394c028c83e05128d332716decbb,SOGGA-DAI,1.06,SOGGA,0x736009da4438a009523e49c98e332f7086e8f887,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x9f13102e497b198cd8cfc28bc1edc5e8e3c7848e,USDC-CASTIRON,1.03,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CASTIRON,0x4610a09231e175d67e7202bc927d4b6cb8801c9c
0xc4f20554c1c41a324313b68ec02c7ce4615bfcbe,USDC-TRY,1.02,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,TRY,0xefee2de82343be622dcb4e545f75a3b9f50c272d
0x83c3df48c3c36cb3325d6b4da7352d748f17cf00,IMT-USDT,1.00,IMT,0x24239bbc3e0e09999e67b1194830de479829d2db,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xe365bf4d30dd71d65d05e1bde8025a99f1481ea7,USDC-TARSIER,1.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,TARSIER,0x6a152cb7cf2e1bb246278bee122ae4d464bc173a
0xa62af9d1afc5a427ef5468590f4525e48372bcdb,USDC-QUARTZ,1.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,QUARTZ,0xa91fe5a535967f52d3abebdffb3b306d964ace13
0x63a8b15140a2e0f3a5231a69c9b78b6e0da7df46,WETH-MUAY,0.99,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,MUAY,0x9c0cbbbc48748b9335f483b085e5092e70e67544
0x6b2d9c288f9884168890b1a32292acdc23213762,USDC-ONIX,0.99,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,ONIX,0xb691c77730fdfa52d6ba4f15d8f404a7d2f67393
0x5349fa9976df85f986510d1f3dcdce1e2914fc80,SEED-WETH,0.98,SEED,0x371b97c779e8c5197426215225de0eeac7dd13af,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x3e37cbcb58c73fc4cf49ecf9d79e39161ce477db,DAI-t5,0.95,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,t5,0x9429e42fe5725590dd4957beca8991853bc97eeb
0x578dd54710d45d60cc31c5fc56fb0570d8453d66,USDB-FRAX,0.92,USDB,0x04977e869e56f75b7816efd41c75cc4f7d4325af,FRAX,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89
0xc2295811c7e9319fbd031355802c6924e373f619,WMATIC-PET,0.91,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,PET,0xb1163002c7cb1892d8b188580e9b7e92dc140a49
0x0b443e2ffbf495a27c39a17044869cde5f210da4,USDT-TENTA,0.91,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,TENTA,0xccae792551205b18adbe3b3eba01a2878bfa6998
0x8cd2eeea1af6993e49e63bdf18d1a1466189cc94,t4-DAI,0.90,t4,0x1050b6da18f674d15a36e5e906f1c636c9d6600e,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0xe251fbc535f45e4308b61255f6724597db5c6027,DAI-GMA,0.88,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,GMA,0xf8101befdc322be3a79f930deaf6b4cf2f65e521
0x25becb1c0c61a06c708960996b7449c25e9f5265,USDB-DAI,0.87,USDB,0x04977e869e56f75b7816efd41c75cc4f7d4325af,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x4b93aeb0fb159a3229c7abaab9fcfe8b550df5b8,USV-DAI,0.87,USV,0x5e7478d0d538c27dc4956dde3310168cabd58b24,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x390f0876f08afede9d809b571a54134a19102a51,USDC-JEM,0.85,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,JEM,0x5d195d77aa87f304cdf39bd3ce14b7be27b6609d
0xd17164cc1833c789dc3841e982de3b1e2ddc88ed,TXL-BRIDGE,0.84,TXL,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,BRIDGE,0x92868a5255c628da08f550a858a802f5351c5223
0x768ba4f5062153b06358aea3cb940429e7b4041e,BCT-SCO2,0.81,BCT,0x2f800db0fdb5223b3c3f354886d907a671414a7f,SCO2,0x4eedf47b73a8307e75e2aee626d5364f84200ae3
0xeed19edf4827ba98a3757207dc761789a3ca0ad9,AXN-BKYC,0.78,AXN,0x839f1a22a59eaaf26c85958712ab32f80fea23d9,BKYC,0xc8b6af292136591a7cb795cf30752bd7ef100ff2
0xb8765f55d58d2889247098a790154dd28e778277,AX-USDT,0.77,AX,0x5617604ba0a30e0ff1d2163ab94e50d8b6d0b0df,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xff1912dec8d50696b7cde405ae04f25819cf2cd8,RIC-WETH,0.76,RIC,0x263026e7e53dbfdce5ae55ade22493f828922965,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x64f622e4e4fd32b7bf2b6416e146f41ed9156f4d,CT-USDC,0.75,CT,0x039795cc4221d5d7f3d15a1f9f8e696916e9ff10,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x6d33a923d986192cc1e99f597c2e383e73924328,REGGAE-GAIA,0.72,REGGAE,0x5af71a7e73658e6e2df125b3fba1ce4e2bf70ef0,GAIA,0x723b17718289a91af252d616de2c77944962d122
0xe74ddd4692eb3db446a7b9fcb4f2cc9946271db4,BAL-USDT,0.72,BAL,0x9a71012b13ca4d3d0cdc72a177df3ef03b0e76a3,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x9f25c6390b5253a76756bc2dca15620f76b52fe4,USDB-USDC,0.71,USDB,0x04977e869e56f75b7816efd41c75cc4f7d4325af,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x623226a27b8bc80a79804129ec67c03e6b03f995,DAI-GTON,0.71,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,GTON,0xf480f38c366daac4305dc484b2ad7a496ff00cea
0x7262f1c192a7bbd0b1841ebb324e127c5633f239,WETH-GML,0.66,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,GML,0xb3229469d613cb8c2de89c5096d1fcaadc9ce1e4
0x498bbbe05cd3f6fca06647ba38a551253bd02e62,FOX-COMBO,0.65,FOX,0x65a05db8322701724c197af82c9cae41195b0aa8,COMBO,0x6ddb31002abc64e1479fc439692f7ea061e78165
0xa6c54d97cc0132fd7e60579697568ad3af61f387,USDC-GMA,0.65,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,GMA,0xf8101befdc322be3a79f930deaf6b4cf2f65e521
0x0bbf021a4b99705377d62a25be1ea11823960f51,DPI-DAI,0.63,DPI,0x85955046df4668e1dd369d2de9f3aeb98dd2a369,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0xbe23ba7b125baf1a510c5e461cc75e3949850034,PDC-WETH,0.63,PDC,0x74abc691274dff728475481d456e47ed921b2ba8,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0xd86db36d542b248bc6880126662f3f19b7427994,IMN-USDT,0.63,IMN,0x07257926ffb64631f8fa303f217a52655b53fd32,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x00ca0dd51dcd486cde843c7b2b734fec203dd289,CPR-USDT,0.62,CPR,0xaa404804ba583c025fa64c9a276a6127ceb355c6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xc1e4fdba4184aee829629cdb0c283a84d95f3da9,WMATIC-wXLM,0.61,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,wXLM,0xf854225caaef5a722884a68a23215dfa5386751e
0x7cc31f84a91fbaf0dfe1d3d28086292ef339ac60,GFC-MORI,0.58,GFC,0x071ac29d569a47ebffb9e57517f855cb577dcc4c,MORI,0x7ecb5699d8e0a6572e549dc86dde5a785b8c29bc
0xef4b3daf996dae461e16b52132dcbd85465f6208,KLIMA-MORI,0.57,KLIMA,0x4e78011ce80ee02d2c3e649fb657e45898257815,MORI,0x7ecb5699d8e0a6572e549dc86dde5a785b8c29bc
0x463eb1dda20b9065776c0323b96ba316c0c74bae,JGA-WETH,0.56,JGA,0x607445ffd2416f95a46d68480aa2c0f1a3ffe4bf,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0xc5da59234036e0d8577476b218dcdd3b347e8c71,USDC-OOKI,0.55,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,OOKI,0xcd150b1f528f326f5194c012f32eb30135c7c2c9
0x7aa9b3dd6785004c5ffd12867b1d549481387ef1,WETH-PUSD,0.54,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,PUSD,0x9af3b7dc29d3c4b1a5731408b6a9656fa7ac3b72
0x483623a4057357fdfb5e5589ec46e10f130bb0f8,USDC-gOHM,0.53,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,gOHM,0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195
0x8b63356ffd04023c8ce3b41c404fce77de0f580c,USDT-ABO,0.50,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,ABO,0xd51ff4085c8045ee9be38fbe6757ef359b441046
0x69596ea76543afa04baa79cd7442321e46612016,USDT-9,0.50,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,9,0xcd2ab1b5c7c1800cf54c0d4b1757ff7b6f654b20
0x03041c49f5ce72b8baf3b38b0c11aa9ea108b8b8,REMN-USDT,0.48,REMN,0xb0d11cbf626d6a97a1a4e54000e6daa2214128b5,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xf10b5eef49daa8f9e1106286cc31b10f85d6a4ee,GRIMWEED-USDT,0.48,GRIMWEED,0x06f34105b7dfedc95125348a8349bda209928730,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x0bfafcd4cce225f6cf4a12ff9a1213e794132598,WETH-REMN,0.48,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,REMN,0xb0d11cbf626d6a97a1a4e54000e6daa2214128b5
0xbd6db21876a680419fc913def64d9b39943c77be,DAI-REMN,0.47,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,REMN,0xb0d11cbf626d6a97a1a4e54000e6daa2214128b5
0xfbec07dc682e4e7a4a0358a4e3b24459570624f5,USDC-REMN,0.47,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,REMN,0xb0d11cbf626d6a97a1a4e54000e6daa2214128b5
0x90c3dfeaa3d4df7fd8a4b955a4578ce78b0b1b36,XME-DAI,0.44,XME,0x167f7993791406186a461efb7059c701b0286a81,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x24d95677618cecd7c7769c5fcd35c9fe0e00a36e,USDC-$DG,0.42,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,$DG,0x2a93172c8dccbfbc60a39d56183b7279a2f647b4
0x92abd55eec08c8d12e8db49b19a0844cd0e6f77e,WETH-Staked IMX,0.41,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,Staked IMX,0xff52775de813d060aa5854657055fb19b3a3dda5
0xbb5317fc8939450b750ed5c926fb3a67bbe6a0ea,DAI-SUPER,0.41,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,SUPER,0xa1428174f516f527fafdd146b883bb4428682737
0xe6236f864b314ff29fd4fb6a16269562e2fd7681,USDC-zMATIC,0.35,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,zMATIC,0xaf88cdd91861600c5ad14399e9d32c05c12a1539
0x9ba30626302df1aff9ffffd3e2c63894316c0942,WETH-DIF,0.35,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,DIF,0xfcf440d4bfc1a75459ad08984e7989c3505231e5
0xa963593c9f872716e6b1f3b3ee02d6ee87dfaffd,B-50QI-50BAL-DAI,0.34,B-50QI-50BAL,0x827ad315960f5a0f5280d6936c8e52a5878bba04,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0xaceb79bf4f0a26ccda8819e0b58ccbcd7e2070f3,USDT-GMA,0.32,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,GMA,0xf8101befdc322be3a79f930deaf6b4cf2f65e521
0x1f6b4e6b1002ab26d2075393f265a02e10788c98,WBTC-tPOKT,0.29,WBTC,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,tPOKT,0x5430a0b6c11f870571ffa891d59dec8c4608ea9a
0xdecc7d0bebd948f297a42b2fb0a33cfcb195bb51,LUSD-USDC,0.26,LUSD,0x23001f892c0c82b79303edc9b9033cd190bb21c7,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x8567ac81f882080ea648064b5eb741e17727ef4b,USDT-ARPA,0.26,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,ARPA,0xee800b277a96b0f490a1a732e1d6395fad960a26
0x848d7a9af2cd4a1c3f5cbf29ec4f7fdd3e952ea2,tPOKT-DAI,0.26,tPOKT,0x5430a0b6c11f870571ffa891d59dec8c4608ea9a,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x8254b42198ff1ce107c083cc9d02f5854c211bbf,USDC-SHIBM,0.25,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,SHIBM,0x49d0579886876cc2ce6d36d4089d22c7ae62fa66
0x41d18c810e70c643cc1326f232546abb620aae7e,VSQ-FRAX,0.24,VSQ,0x29f1e986fca02b7e54138c04c4f503dddd250558,FRAX,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89
0xb38cb50dcb03a1eb1a0135fc4ec7146cd3f4a0a7,FOX-DAI,0.24,FOX,0x65a05db8322701724c197af82c9cae41195b0aa8,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x23830b226506b99b8cf31439686621021fb92565,USDC-CNDL,0.23,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CNDL,0x5423063af146f5abf88eb490486e6b53fa135ec9
0xdf7e1afe17a0e9cab396a6abe2868208e13e1698,USDC-aPolWMATIC,0.22,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,aPolWMATIC,0x6d80113e533a2c0fe82eabd35f1875dcea89ea97
0x28237c4edd2e27a043a59de902f017d889a9b895,REGGAE-IDOL,0.22,REGGAE,0x5af71a7e73658e6e2df125b3fba1ce4e2bf70ef0,IDOL,0xaec815ae1e9ab58f49692aec2840ffc82c56f7e5
0x11dbccdc0b4cabda0a5dad1e540edc17600b5ae9,USDC-usdp,0.21,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,usdp,0xaf01a84dd4732f358d5499094c081c25c10a69b3
0x3e4838e2e270cd2d51c88ccb1cdcf0da2bcd95ae,USDC-MCO2,0.21,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,MCO2,0xaa7dbd1598251f856c12f63557a4c4397c253cea
0x34fc017611f77e35e3add76f5a05881b5f5f1e46,USDC-TLTK,0.21,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,TLTK,0xefb338d99cc675dd8f68eeca7d5adf4675cec9f8
0xddcf1d32bc04b526bb75ab89affc1072f2b44d66,BARRI-USDC,0.21,BARRI,0x26611cfe066f8be4ab7ef459940d885e160be3d1,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x8654592dc347205b1024c1f9163712fa49acbcd7,USDC-CPR,0.20,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CPR,0xaa404804ba583c025fa64c9a276a6127ceb355c6
0x0b2c35f9b73494d19ed52c0dc5697602d1602f7c,DAI-MegaDoge,0.20,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,MegaDoge,0xcbf4ab00b6aa19b4d5d29c7c3508b393a1c01fe3
0x094ce91dd9b802ad060d4d70cba132805e5ce64d,USDC-CATDOG,0.20,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CATDOG,0xdce1f3b11299084062f5d2933f6ea8559bc985a2
0x5bfdb415097cd31df2a29ec196163b91844c0d4b,WMATIC-MSU,0.19,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,MSU,0xe8377a076adabb3f9838afb77bee96eac101ffb1
0x988e6ae92be9d7548bc98f565fdec1ef6bd1b5bb,WMATIC-OOKI,0.18,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,OOKI,0xcd150b1f528f326f5194c012f32eb30135c7c2c9
0xac2a224037e3f486d389dd4697bee2f71afedeaf,ICE-USDT,0.18,ICE,0x4a81f8796e0c6ad4877a51c86693b0de8093f2ef,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xdb3b90cb314aa56b95ead2df284bc19c0fe81681,USDC-crvUSDBTCETH,0.17,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,crvUSDBTCETH,0xdad97f7713ae9437fa9249920ec8507e5fbb23d3
0xeacc6526c84ba9596c6244884e5835241dd1f544,USDC-P125,0.16,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,P125,0x83000597e8420ad7e9edd410b2883df1b83823cf
0xb0aa8f79774274ac6d9ada9265e41d14227b918d,TKN-USDC,0.15,TKN,0x14643e422ba977fe24308febce567fe861891711,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xaa1464044b05bc55858aaf4813f9270af0472032,USDC-PUSS,0.14,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,PUSS,0x52ad2f2a3a5b5c0ae4253cd5444050600bdcc356
0x0102b6ebea22fa1725a8c0678414c279621cff46,DAI-1INCH,0.14,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,1INCH,0x9c2c5fd7b07e95ee044ddeba0e97a665f142394f
0xf7f6dcad9e92702f931e871895203863e7395a70,USDC-WPC,0.14,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,WPC,0x6f620ec89b8479e97a6985792d0c64f237566746
0x058a759d0d1a38969e223e5fa0e306aaf128a6ad,WMATIC-WORK,0.13,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,WORK,0x6002410dda2fb88b4d0dc3c1d562f7761191ea80
0xba45d08389ea9a3f4a9405077815cb5ee1bbf4ea,USDC-ELON,0.13,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,ELON,0xe0339c80ffde91f3e20494df88d4206d86024cdf
0x499d1814f3652c1a203b7d19ffd9e11bb80ac070,ETH2x-FLI-P-DAI,0.13,ETH2x-FLI-P,0x3ad707da309f3845cd602059901e39c4dcd66473,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0xc5d835ac2920beb604d19cff456aff7f132e33ec,WETH-1INCH,0.12,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,1INCH,0x9c2c5fd7b07e95ee044ddeba0e97a665f142394f
0x1f25db1b875b6ce754bce0c778ca446b0149d073,TEL-DFX,0.12,TEL,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,DFX,0xe7804d91dfcde7f776c90043e03eaa6df87e6395
0xfdc1a7344e31877fd7d37f27f4a8c80b94abca8a,SUGAR-USDC,0.11,SUGAR,0x077330f74327e4404e8ddc9f830e6285f8419616,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xdc5abda8dfeb86db386ad5ed6d326b645d8eb08f,BCT-CLOUT,0.11,BCT,0x2f800db0fdb5223b3c3f354886d907a671414a7f,CLOUT,0x7313d0d52789dc233f6c984a257ad649c442105b
0xe45c2f736c31e58fd9c6dcb9467c6a05ce97b594,pBONESHARDS-pZUG,0.11,pBONESHARDS,0x62add2b8ff6e7a35720a001b40c22588d584fd13,pZUG,0xeb45921fedadf41df0bfcf5c33453acedda32441
0x69a139d6a63f42f399cd37d04e412df516be0494,nSTABLE-WETH,0.11,nSTABLE,0x2bb2ef50c53e406c80875663c2a2e5592f8a3ccc,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x997bd5b85ba5a5651dae66982c3065663423ea81,FOX-GTTR,0.11,FOX,0x65a05db8322701724c197af82c9cae41195b0aa8,GTTR,0xef7294d508d86aafd73c87028a1b9214bab4c5c3
0x02e3c1c40f87faf92793e3c090dc68470c94c2a0,USDC-TTG,0.11,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,TTG,0xcf9a0988f9ae24a0248c862a2d31418d9256be0f
0xa1c38c0a0b0b6a92d5407aebf0e4b969a0fba62b,USDC-SLP,0.10,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,SLP,0x34965ba0ac2451a34a0471f04cca3f990b8dea27
0xf1c3a3b771338ef629cbbae519c2a1f41d256e1c,DAI-SAND,0.10,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,SAND,0xbbba073c31bf03b8acf7c28ef0738decf3695683
0x7bf1050510af993c4c731f7ba688e3e8ecee7ea7,VSQ-UST,0.10,VSQ,0x29f1e986fca02b7e54138c04c4f503dddd250558,UST,0x692597b009d13c4049a947cab2239b7d6517875f
0x745cf1487fb258433700abb753f4e6e702562fde,TEST-USDC,0.09,TEST,0x0b3006f5a3b3822fd1713d30f4f3db5e930f00c0,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x54ad8907dedb498235f5a55d73f6a157f731d7b7,WETH-SOS,0.09,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,SOS,0x8c059898ca6274750b6bf1cf38f2848347c490cc
0x6ce86dac76693efcd7fbde645fd3597138122636,POLYMOON-USDC,0.09,POLYMOON,0x1596e6e3c9fbf74dd2367077c1296a87164956e8,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x368c321357cd53eac0b096bd31b0c85f0d8c9d44,WETH-CMI,0.09,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,CMI,0x83c92e1a4a824cd42f94012b7b50aff372e4d25f
0xa4eefc2cccca1928cf8f8b36c48d76d5093f8e76,xPOP-POP,0.09,xPOP,0x5a35d30c8b23e571e4f7efc25f353c91fd12f8e8,POP,0xc5b57e9a1e7914fda753a88f24e5703e617ee50c
0xab4754830f58e1380274d8703a0a793a6dbd56a4,USDC-DFX,0.08,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,DFX,0xe7804d91dfcde7f776c90043e03eaa6df87e6395
0x0a576847814f5a917b8b38bb0098930d9dc13904,PMT-USDT,0.08,PMT,0x8e684871c5997ed63bf84dc0dfab1aa031ec7493,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x97155da1ff4dbde0660e240b8148bfcb1c00fbff,USDC-ando,0.08,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,ando,0x829ae5c38b28f852b823228829681e910010adc3
0x207e359fd71172abcf22d5d5f6059b0ea71905f5,SLP-USDT,0.08,SLP,0x597a9bc3b24c2a578ccb3aa2c2c62c39427c6a49,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x7c8bedace24070334de421506cdf9a2e4809f076,DAI-gOHM,0.07,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,gOHM,0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195
0x66f8c47da68877c77e0f00a4506cdeed21dbd1fa,SAFLE-USDT,0.07,SAFLE,0x04b33078ea1aef29bf3fb29c6ab7b200c58ea126,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xb1b5bb6ff455c55eab78b996e9a068dad48d6f97,FRAX-GMA,0.07,FRAX,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89,GMA,0xf8101befdc322be3a79f930deaf6b4cf2f65e521
0x297bbc6bf8d6df42eef7ec5c913e7f07c5af64e4,DAI-Bpc,0.07,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,Bpc,0xeca2aa5dbb9b8c23db5637e1a17bbf3b95628cac
0x2c7a6dbefcae9a4660e1635760bc5564de6785e2,INDIE-USDC,0.07,INDIE,0x16fca7ed10ebc378ead7a02d3b3e968271a3dd55,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x838676b6d194f1143407c579fcf3a4edd08593ec,USDC-KLIMA,0.07,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,KLIMA,0x7861ea4e33a50302aae8726deed5f1d3774ef840
0x03655feb0c63a6cabbb64d360bb9845a3ee96c5b,WMATIC-NXD,0.07,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,NXD,0x228b5c21ac00155cf62c57bcc704c0da8187950b
0xb257ea9485e02dfa42f15165b97c4c4e118de9b8,NGN-WETH,0.07,NGN,0x4c2c04e6f0ec30ebd60b2ffbe11814c3d59910f7,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0xfd046ce6bc380e426cf1c0f8edb368c4c48b82dd,USDC-Bpc,0.07,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,Bpc,0xeca2aa5dbb9b8c23db5637e1a17bbf3b95628cac
0x61a0b58acca586fe1ffc4227ce40ecd761cd5e10,$DG-USDT,0.06,$DG,0x2a93172c8dccbfbc60a39d56183b7279a2f647b4,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xde1272607bcc536220930e7e9235b097f591b49a,GLM-USDC,0.06,GLM,0x0b220b82f3ea3b7f6d9a1d8ab58930c064a2b5bf,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x3c4c18ec138d101cff3b60cb86c0544eef11af09,WMATIC-IDOL,0.06,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,IDOL,0xaec815ae1e9ab58f49692aec2840ffc82c56f7e5
0xc521b427f1c06db1102fd12a6da602022cadd043,renLUNA-WETH,0.06,renLUNA,0x7c7daaf2db46fefd067f002a69fd0be14aeb159f,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x5209e9a5edf60c5478785bae14bbaee10d39c1c5,LOK-USDT,0.06,LOK,0x4d8d24968458af521ef02aefd95f161df3f9ea01,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xc494826924534b478fe6a6ec9c356cd6df15be7f,EQUA-WETH,0.06,EQUA,0x524d42592b2235f30c4cbe70e273912d616a1356,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x069a7ad245d7e2f0f4227844ad7976daeaa5cc07,STG-USDT,0.06,STG,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xd4db25d224fa453292bc101644fc96d0812fd6ac,EVO-WETH,0.06,EVO,0x4237302a7db5dfd04d1fff5fd93a6f09bde8f08c,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x327f8ccf7f4472c5951bbbd89494d3a7ae22a7aa,IVS-USDT,0.05,IVS,0x356b241e5211dd131934be4877334e08dc107984,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x99213c3128d950794945bad34cfd40a7ebe73025,INDIE-WETH,0.05,INDIE,0x16fca7ed10ebc378ead7a02d3b3e968271a3dd55,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
